"Certificate";"Сертификат"
"Change your";"Изменить"
"Change your template";"Изменить шаблон"
"Change your<br /><span>picture</span>";"Изменить<br /><span>картинку</span>"
"Checking CNAME configuration:";"Проверка CNAME конфигурации:"
"Choose your design";"Выберите свой дизайн"
"Choose a <br /><span class=""bold"">picture</span>";"Выберите <br /><span class=""bold"">картинку</span>"
"Choose a country";"Выберите страну"
"Choose a font family";"Выберите шрифт"
"Choose a template to customize";"Выберите шаблон, чтобы настроить"
"Choose your colors";"Подберите цветовую схему приложения"
"Choose your country";"Выберите страну"
"Choose your font style";"Выберите свой стиль шрифта"
"Choose your homepage image";"Выберите изображение страницы"
"Choose your icons color";"Подберите дизайн кнопок управления "
"Choose your layout";"Выберите макет"
"Choose your template";"Выберите шаблон"
"Click here to download the source code:";"Нажмите здесь, чтобы загрузить исходный код:"
"Click here to send your certificate";"Нажмите здесь, чтобы отправить сертификат"
"Colors";"Цвета"
"Dashboard icon";"Иконка Приборной панели"
"Deactivated";"Не активен"
"Delete this page?";"Удалить эту страницу?"
"Design";"Дизайн"
"Developer Accounts";"Аккаунт для разработчиков"
"Device Information";"Информация об устройстве "
"Discount zone description. Here your clients will be able to see the details of each discount";"Описание раздела скидок. Здесь ваши клиенты смогут увидеть подробные сведения о каждой скидке."
"Domain";"Домен"
"Domain name";"Имя домена"
"Download";"Скачать"
"Download our app previewer";"Загрузите наше приложение предварительного просмотра"
"Drop your certificate here";"Оставьте свой сертификат здесь"
"Edit my";"Редактировать мой"
"Edit the application ""%s""";"Измените приложение ""%s"""
"Editor";"Редактор"
"Education";"
Образование"
"Entertainment";"Развлечения"
"Extension not allowed, '%s' only";"Расширение не допускается, '%s' только"
"Features";"Функции"
"Finance";"Финансы"
"Food & Drink";"Еда и Напитки"
"Fred W.";"Евгений А."
"Games";"Игры"
"General Information";"Общая информация"
"General information";"Общая информация"
"Global visits";"Глобальные посещения"
"Google Play Icon";"Google Play иконка"
"Google's Information";"Информация от Google"
"Health & Fitness";"Здоровье и Фитнес"
"Here is our latest creation. What do you think?";"Вот наше последнее творение. Что вы думаете?"
"Homepage preview";"Домашняя страница предварительного просмотра"
"I don't have a Google developer account and I want to create one";"У меня нет учетной записи разработчика Google, и я хочу её создать."
"I don't have an Apple developer account and I want to create one";"У меня нет учетной записи разработчика Apple, и я хочу её создать."
"I have an Apple developer account";"У меня есть аккаунт разработчика Apple,"
"I have an Google developer account";"У меня есть аккаунт разработчика Google"
"I let you publish my application under your Apple developer account";"Я позволю вам опубликовать мое заявление под своей учетной записью разработки Apple"
"I let you publish my application under your Google developer account";"Я позволю вам опубликовать мое заявление под своей учетной записью разработчика Google"
"Icons";"Иконка"
"Id";"Id"
"If you validate, your app's colors and background image will be replaced";"Если вы проверяете, цвета вашего приложения и фоновое изображение будет заменено."
"Installed application";"Установка приложения"
"Key Password";"Ключ Пароль"
"Keywords";"Ключевые слова"
"Last name:";"Фамилия:"
"Library icons";"Библиотека иконок"
"Lifestyle";"Стиль жизни"
"List of my applications";"Список моих приложений"
"List of your applications";"Список приложений"
"Loading";"Загрузка"
"Lock the entire application";"Блокировка всего приложения"
"Love it <3";"Любовь это <3"
"Main";"Главная"
"Manage icons";"Управление иконками"
"Media";"Медиа"
"Medical";"Медицина"
"Missing Information";"Отсутствует информация"
"Mobile Source Codes";"Мобильный исходный код"
"Mobile source codes";"Мобильные исходные коды"
"Mobile website information";"Мобильный информационный сайт"
"My QRCode";"Мой QR код"
"My application in figures";"Мое приложение в цифрах"
"Navigation";"Навигация"
"News";"Новости"
"One free coffee";"Один бесплатный кофе"
"Or go on your store<br />and look for ""Apps Company Previewer""";"Или пойти на вашем магазине <br /> и искать ""приложений компания Previewer"""
"Page name:";"Название страницы:"
"Percentage of returning customers";"Процент постоянных клиентов"
"Please enter a correct URL for the %s store";"Пожалуйста, введите правильный адрес для  %s магазина"
"Please enter a subdomain.";"Пожалуйста, введите субдомен."
"Please enter a valid URL";"Пожалуйста, введите URL"
"Please enter a valid address";"Пожалуйста, введите действительный адрес"
"Please enter a valid mobile website address.";"Пожалуйста, введите действующий номер мобильного телефона адрес веб-сайта."
"Photo & Video";"Фото и видео"
"Productivity";"Производительность"
"Preview";"Предварительный просмотр"
"Promote";"ТЕСТ"
"Publication";"Публикация"
"Publish the application";"Опубликовать приложение"
"Publish under our account";"Опубликовать в соответствии с вашим аккаунтом"
"Ready ? Publish my app!";"Опубликовать приложение!"
"Recommanded size:";"Рекомендованные размеры:"
"Reference";"Справка"
"Remove this page from this folder?";"Удалить эту страницу из этой папки?"
"Scan this QR Code";"Сканировать этот QR код"
"Scan this QR Code:";"Сканировать этот QR код"
"Secondary category";"Вторичная категория"
"Secondary category<br />(Optional)";"Вторичная категория <br /> (Необязательно)"
"Send here your iOS certificate to enable the push notifications for this application.";"Отправить здесь свой сертификат IOS, чтобы дать возможность отправить уведомления  для этого приложения."
"Send you .pem certificate";"Отправить Ваш .pem сертификат"
"Show the applications waiting for publication only.";"Показать приложения ожидающих публикации."
"Social Networking";"Социальные сети"
"Sports";"Спорт"
"Startup image";"Заставка"
"Status";"Статус"
"Store Password";"Пароль магазина"
"Store URL";"URL магазина"
"Stores Info";"Информация о магазине"
"To be able to download source codes, please provide the following information:<br />";"Для того, чтобы загрузить исходные коды, пожалуйста, предоставьте следующую информацию: <br />"
"The application's name cannot start with a number";"Название приложения не могут начинаться с цифры"
"The Bundle Id is required";"Необходимо пакетов id"
"The QR Code is not available at this moment";"QR коды не доступны в данный момент"
"The application has been successfully saved";"Заявка была успешно сохранена"
"The application name";"Имя приложения"
"The description";"Описание"
"The description must be at least 200 characters";"Описание должно быть по крайней мере 200 символов"
"The desktop icon";"Значок на рабочем столе"
"The entered bundle id is incorrect, it should be like: com.siberiancms.app";"Ваш комплект ID неправильный, он должен быть как: com.appartmaker.app"
"The field is required";"Поле обязательно для заполнения"
"The file has been successfully uploaded";"Файл успешно загружен"
"The following information are needed to download the source codes:<br />";"Следующая информация необходима для загрузки исходных кодов: <br />"
"The homepage image";"Изображение для домашней страницы"
"The key cannot be empty.";"Пароль не может быть пустым."
"The key is already used by another application.";"Пароль уже используется другим приложением."
"The keywords";"Ключевые слова"
"The main category";"Основная категория"
"The startup image";"Запуск изображение"
"This key is already used by system features.";"Этот ключ уже используется системными функциями."
"This application does not exist";"Это приложение не существует"
"This application is visible on the front";"Это приложение отображается вначале"
"This option enables you to set the currency used in your app";"Эта опция позволяет вам установить, какая валюта используется в вашем приложении"
"This page will be displayed to mobile users to enable them to login and manage their account. It is automatically added when you use features which need user login.";"Эта страница будет отображаться для пользователей мобильных телефонов, чтобы позволить им войти и управлять своим аккаунтом. Она добавляется автоматически, когда вы используете функции, которые нужно активировать для входа пользователя."
"Travel";"Путешествие"
"URL";"URL"
"URL Key";"URL ключ"
"Utilities";"Комм. услуги"
"Use into all of your application's pages";"Используйте для всех страниц вашего приложения"
"Used points";"Использовано пунктов"
"User Information";"Информация о пользователе"
"Version";"Версия "
"Weather";"Погода"
"You can't use this domain.";"Вы не можете использовать этот домен."
"You already have sent a certificate.";"Вы уже отправили сертификат."
"You can download your QRCode by <a class=""f-bold"" href=""%s"">clicking here</a>";"Сканируйте на свой смартфон QR код или загрузите <a class=""f-bold"" href=""%s""> нажав сюда </a>. Протестируйте на телефоне ваше приложение или покажите его работу вашим заказчикам."
"You don't have any applications yet";"Вы ещё не имеют никаких приложений"
"You have already sent a certificate";"Вы уже отправили сертификат"
"You have sent a certificate.";"Вы отправили сертификат."
"You have to create a Google account before publishing your application. <a href=""https://play.google.com/apps/publish/signup"" target=""_blank"">Click here to create one.</a>";"Вы должны создать учетную запись Google перед публикацией вашего приложения. <a href=""https://play.google.com/apps/publish/signup"" target=""_blank""> Нажмите здесь, чтобы создать его. </a>"
"You have to create an Apple account before publishing your application. <a href=""https://developer.apple.com/register/index.action"" target=""_blank"">Click here to create one.</a>";"Вы должны создать учетную запись Apple до публикации вашего приложения. <a href=""https://developer.apple.com/register/index.action"" target=""_blank""> Нажмите здесь, чтобы создать его. </a>"
"You haven't chosen any template yet";"Вы ещё не выбрали ни одного шаблона "
"You may not delete a library icon";"Вы не можете удалить значок библиотеки"
"You must have published your application to access this feature";"Вы должны опубликовать ваше приложение для доступа к этой функции"
"Your CNAME is properly set";"Ваше CNAME правильно установлен"
"Your best customers";"Ваши лучшие клиенты"
"Your customers in figures";"Ваши клиенты в цифрах"
"Your mobile address should not contain special characters";"Ваш мобильный адрес не должны содержать специальные символы"
"Your pages";"Ваши страницы"
"Your domain key ""%s"" is not valid.";"Ваш ключ домена ""%s"" не является действительным."
"iOS Certificate";"Сертификат iOS "
"iPad Retina:";"iPad Retina:"
"iPhone 5 / 5S:";"iPhone 5 / 5S:"
"iPhone 6 Plus:";"iPhone 6 Plus:"
"iPhone 6:";"IPhone 6:"
"iPhone Version";"iPhone версия"
"icon";"иконку 192х192"
"logo";"Логотип"
"times";"раз"
