"Publish under our account";"Publier sous notre compte"
"Publish your app";"Publiez votre application"
"Ready ? Publish my app!";"Prêt ? Publier mon Application !"
"Ready?";"Prêt"
"Ready ?";"Prêt ?"
"Recommanded size:";"Taille recommandé:"
"Reference";"Référence"
"Remove this page from this folder?";"Enlever cette page de ce dossier?"
"Scan this QR Code";"Scannez ce QR Code"
"Scan this QR Code:";"Scannez ce QR Code:"
"Secondary category";"Catégorie secondaire"
"Send here your iOS certificate to enable the push notifications for this application.";"Envoyer ici votre certificat iOS pour permettre les notifications push pour cette application."
"Send you .pem certificate";"Envoyez un certificat .pem"
"Show the applications waiting for publication only.";"Voir les applications en attente de publication seulement."
"Social Networking";"Réseaux sociaux"
"Sports";"Sports"
"Startup image";"Image de démarrage"
"Store Password";"Mot de passe boutique"
"Stores Info";"Infos magasins"
"Subheader";"Fond sous en-tête"
"Tabbar";"Barre navigation"
"Tabbar Texte";"Texte Navigation"
"The  homepage image";"L'image de la page d'accueil"
"The Bundle Id is required";"Le Bundle Id est nécessaire"
"The QR Code is not available at this moment";"Le code QR ne est pas disponible en ce moment"
"The application has been successfully saved";"La demande a été enregistré avec succès"
"The application name";"Le nom de l'application"
"The application's name cannot start with a number";"Le nom de l'application ne peut pas commencer par un nombre"
"The description";"La description de l'application"
"The description must be at least 200 characters";"La description doit comporter au moins 200 caractères."
"The desktop icon";"L'icône de l'application"
"The entered bundle id is incorrect, it should be like: com.siberiancms.app";"Le Bundle ID est incorrect, il doit être de la forme: com.siberiancms.app"
"The field is required";"Le champ est obligatoire"
"The file has been successfully uploaded";"Le fichier a été téléchargé avec succès"
"The following information are needed to download the source codes:<br />";"Les informations suivantes sont nécessaires pour télécharger les codes source:<br />"
"The key cannot be empty.";"La clé ne peut être vide."
"The keywords";"Les mots-clés décrivant l'application"
"The main category";"Choisir la catégorie principale"
"The startup image";"L'image de démarrage"
"This application does not exist";"Cette application n'existe pas"
"This application is visible on the front";"Cette application est visible sur le front"
"This option enables you to set the currency used in your app";"Cette option vous permet de définir la monnaie utilisée dans votre application"
"This page will be displayed to mobile users to enable them to login and manage their account. It is automatically added when you use features which need user login.";"Cette page sera affichée aux utilisateurs mobiles pour leur permettre d'identifier et de gérer leur compte. Elle est automatiquement ajoutée lorsque vous utilisez des fonctions qui impliquent une connexion d'utilisateur."
"This user can access the pages locked by the ""Locker"" feature";"Cet utilisateur peut accéder aux pages verrouillées par la fonction ""Locker"""
"This user is visible in ranking";"Cet utilisateur est visible dans le classement"
"To be able to download source codes, please provide the following information:<br />";"Pour pouvoir télécharger les codes source, se il vous plaît fournir les informations suivantes:<br/>"
"Travel";"Voyage"
"URL";"URL"
"URL Key";"Clé URL"
"Use into all of your application's pages";"Utilisez dans toutes les pages de votre application"
"Use this coupon";"Bouton"
"Used points";"Points utilisés"
"User";"Utilisateur"
"User Information";"Information utilisateur"
"Users";"Utilisateurs"
"Utilities";"Utilitaires"
"Version";"Version"
"Weather";"Météo"
"You can download your QRCode by";"Vous pouvez télécharger votre QRCode"
"You can download your QRCode by <a class=""f-bold"" href=""%s"">clicking here</a>";"Vous pouvez télécharger votre QRCode <a class=""f-bold"" href=""%s"">ici</a>"
"You don't have any applications yet";"Vous n'avez pas encore d'applications"
"You have already sent a certificate";"Vous avez déjà envoyé un certificat"
"You have sent a certificate.";"Vous avez envoyé un certificat."
"You have to create a Google account before publishing your application. <a href=""https://play.google.com/apps/publish/signup"" target=""_blank"">Click here to create one.</a>";"Vous devez créer un compte Google avant de publier votre application. <a href=""https://play.google.com/apps/publish/signup"" target=""_blank"">Cliquez ici pour en créer un</a>"
"You have to create an Apple account before publishing your application. <a href=""https://developer.apple.com/register/index.action"" target=""_blank"">Click here to create one.</a>";"Vous devez créer un compte Apple avant de publier votre application. <a href=""https://developer.apple.com/register/index.action"" target=""_blank"">Cliquez ici pour en créer un.</a>"
"You haven't chosen any template yet";"Vous n'avez pas encore choisi de modèle"
"You may not delete a library icon";"Vous ne pouvez pas supprimer une icône de la librairie"
"You must have published your application to access this feature";"Vous devez avoir publié votre application à accéder à cette fonctionnalité"
"Your CNAME is properly set";"Votre CNAME est correctement configuré"
"Your application in few numbers";"Votre application en quelques chiffres"
"Your best customers";"Vos meilleurs clients"
"Your customers in figures";"Vos clients en chiffres"
"Your domain key ""%s"" is not valid.";"Votre clé de domaine ""%s"" n'est pas valable."
"Your mobile address should not contain special characters";"Votre adresse mobile ne devrait pas contenir des caractères spéciaux"
"Your pages";"Vos pages"
"clicking here";"Cliquez ici"
"iOS Certificate";"Certificat iOS"
"iPad Retina:";"iPad Retina:"
"iPhone 5 / 5S:";"iPhone 5 / 5S:"
"iPhone 6 Plus:";"iPhone 6 Plus:"
"iPhone 6:";"iPhone 6:"
"iPhone Version";"Version iPhone"
"icon";"icone"
"logo";"logo"
"times";"Temps"
"to add a subfolder.";"Ajouter un sous-dossier."
