"Please enter a valid URL";"Si prega di inserire un URL valido"
"Please enter a valid address";"Si prega di inserire un indirizzo valido"
"Please enter a valid mobile website address.";"Si prega di inserire un indirizzo valido del mobile website"
"Preview";"Anteprima"
"Proceed to checkout before downloading the source code.";"Procedi al checkout prima di scaricare il source code"
"Productivity";"Produttività"
"Promote";"Promuovere"
"Publication";"Pubblicazione"
"Publish the application";"Pubblica l'applicazione"
"Publish under our account";"Pubblica con il nostro account"
"Ready ? Publish my app!";"Pronto? Pubblica la mia app!"
"Recommanded size:";"Dimensioni raccomandate:"
"Reference";"Riferimento"
"Remove this page from this folder?";"Rimuovere questa pagina da questa cartella?"
"Scan this QR Code";"Scansiona questo QR code"
"Scan this QR Code:";"Scansiona questo QR code"
"Secondary category";"Seconda categoria"
"Secondary category<br />(Optional)";"Seconda categoria<br />(Opzionale)"
"Secret Key";"Secret Key"
"Send here your iOS certificate to enable the push notifications for this application.";"Invia qui il tuo certificato iOS per abilitare le notifiche push per questa applicazione."
"Send you .pem certificate";"Invia il tuo .pem certificare"
"Show the applications waiting for publication only.";"Mostra solo le applicazioni in attesa di pubblicazione"
"Slider images duration, in seconds:";"Immagini Slider durata in secondi :"
"Social Networking";"Social Networking"
"Social Sharing";"Condividi sui Social"
"Sports";"Sport"
"Startup image";"Immagine iniziale"
"Status";"Stato"
"Store Password";"Store Password"
"Store URL";"Store URL"
"Stores Info";"Stores Info"
"Terms & Conditions";"Termini & Condizioni"
"The Bundle Id is required";"E' richiesto l' ID bundle"
"The QR Code is not available at this moment";"Il QR code non è al momento disponibile"
"The application has been successfully saved";"L'applicazione è stata salvata con successo"
"The application name";"Il nome dell'applicazione"
"The application's name cannot start with a number";"Il nome dell'applicazione non può iniziare con un numero"
"The bundle id";"Il bundle id"
"The description";"Descrizione"
"The description must be at least 200 characters";"La descrizione deve essere di almeno 200 caratteri"
"The desktop icon";"Icona desktop"
"The entered bundle id is incorrect, it should be like: com.siberiancms.app";"L'ID bundle non è corretto, dovrebbe cominciare cosi: it.subitoapps.apps"
"The field is required";"Il campo è obbligatorio"
"The file has been successfully uploaded";"Il file è stato caricato con successo"
"The following information are needed to download the source codes:<br />";"Le seguenti informazioni sono necessarie per scaricare i source codes: <br />"
"The homepage image";"L'immagine della Homepage"
"The key cannot be empty.";"La Key non può essere vuota."
"The key is already used by another application.";"La chiave è già utilizzata in un altra applicazione"
"The keywords";"Le keywords"
"The main category";"La categoria principale"
"The startup image";"L'immagine iniziale"
"This application does not exist";"Questa applicazione non esiste"
"This application is no longer available";"Questa applicazione non è più disponibile"
"This application is visible on the front";"L'applicazione è visibile sul front end"
"This key is already used by system features.";"Questa chiave è già utilizzata da funzioni di sistema."
"This option enables you to set the currency used in your app";"Questa opzione consente di impostare la valuta utilizzata nella vostra applicazione"
"This page will be displayed to mobile users to enable them to login and manage their account. It is automatically added when you use features which need user login.";"Questa pagina viene visualizzata agli utenti dell'app per consentire loro di accedere e gestire il proprio account. Viene aggiunto automaticamente quando si utilizzano funzioni che necessitano di accesso utente."
"This user can add pages to this application.";"Questo utente può aggiungere pagine a questa applicazione ."
"To be able to download source codes, please provide the following information:<br />";"Per poter scaricare i source codes, si prega di fornire le seguenti informazioni: <br />"
"Travel";"Viaggio"
"URL";"URL"
"URL Key";"URL Key"
"Use into all of your application's pages";"Utilizzare in tutte le pagine della mia applicazione"
"Used points";"Punti usati"
"User Information";"Informazioni user"
"Utilities";"Utilities"
"Version";"Versione"
"Visible from all the application's pages (removes the homepage)";"Visibile in tutte le pagine dell'applicazione (sarà rimossa l'homepage"
"We are sorry but this application has been deactivated and may not be re-activated.";"Siamo spiacenti ma questa applicazione è stata disattivata e non può essere riattivata"
"Weather";"Tempo"
"Yes";"Si"
"You already have sent a certificate.";"Hai già inviato un certificato"
"You can download your QRCode by <a class=""f-bold"" href=""%s"">clicking here</a>";"È possibile scaricare il QRCode <a class=""f-bold"" href=""%s"">cliccando qui</a>"
"You can't use this domain.";"Non puoi utilizzare questo dominio"
"You don't have any applications yet";"Non hai ancora applicazioni"
"You have already sent a certificate";"Hai già inviato un certificato"
"You have sent a certificate.";"Hai inviato un certificato."
"You have to create a Google account before publishing your application. <a href=""https://play.google.com/apps/publish/signup"" target=""_blank"">Click here to create one.</a>";"È necessario creare un account Google prima di pubblicare l'applicazione. <a href=""https://play.google.com/apps/publish/signup"" target=""_blank""> Clicca qui per crearne uno. </a>"
"You have to create an Apple account before publishing your application. <a href=""https://developer.apple.com/register/index.action"" target=""_blank"">Click here to create one.</a>";"È necessario creare un account Apple prima di pubblicare l'applicazione. <a href=""https://developer.apple.com/register/index.action"" target=""_blank""> Clicca qui per crearne uno. </a>"
"You have to purchase the application before downloading the mobile source code.";"Devi acquistare l'applicazione prima di scaricare il mobile source code."
"You haven't chosen any template yet";"Non hai ancora scelto un template"
"You may not delete a library icon";"Non puoi eliminare l'icona della libreria"
"You must choose an ads type";"È necessario scegliere un tipo di annunci"
"You must have published your application to access this feature";"Devi aver pubblicato l'applicazione per accedere a questa funzione"
"Your CNAME is not properly set";"Il Tuo CNAME non è impostato correttamente"
"Your CNAME is properly set";"Il CNAME è impostato correttamente"
"Your app will be published";"La Tua App sarà pubblicata"
"Your application is ready to be published.";"L'applicazione è pronta per essere pubblicata"
"Your application key ""%s"" is not valid.";"l'Application key ""%s"" non è valida"
"Your best customers";"I clienti migliori"
"Your customers in figures";"I clienti in cifre"
"Your domain key ""%s"" is not valid.";"La tua domain key ""%s"" non è valida"
"Your mobile address should not contain special characters";"Il tuo indirizzo mobile non può contenere caratteri speciali"
"Your pages";"Le tue pagine"
"e.g: On %s";"Es. su %s"
"iOS Certificate";"Certificato iOS"
"iPad Retina:";"iPad Retina:"
"iPhone 5 / 5S:";"iPhone 5 / 5S:"
"iPhone 6 Plus:";"iPhone 6 Plus:"
"iPhone 6:";"iPhone 6:"
"iPhone Version";"iPhone Version"
"iPhone Version (No Ads)";"Iphone versione senza annunci (no ADS)"
"icon";"Icona"
"logo";"logo"
"times";"Tempo"
