Colors;Farben
Comment;Kommentar
"Customize your app's colors";"Passen Sie Farben Ihrer App an"
"Customize your app's style";"Passen Sie den Stil der App an."
"Dashboard icon";Dashboard-Symbol
Deactivated;Deaktiviert
"Delete this page?";"Diese Seite löschen ?"
Design;Design
"Developer Accounts";Entwickler-Accounts
"Device Information";Geräteinformationen
"Discount zone description. Here your clients will be able to see the details of each discount";"Discount Zonen Beschreibung. Hier werden Ihre Kunden die Discount details sehen."
Domain;Domäne
"Domain name";Domain-Name
Download;Herunterladen
"Download our app previewer";"Laden Sie unsere app-Vorschau"
"Drop your certificate here";"Ihr Zertifikat hier ablegen"
"Edit my";"Bearbeiten meiner"
"Edit the application ""%s""";"Bearbeiten Sie die Anwendung ""%s"""
Editor;Editor
Education;Bildung
Entertainment;Unterhaltung
"Extension not allowed, '%s' only";"Erweiterung nicht erlaubt, ""%s"" nur"
Features;Eigenschaften
Finance;Finanzen
"Food & Drink";"Essen & trinken"
"Fred W.";"Fred W."
Games;Spiele
"General Information";"Allgemeine Informationen"
"General information";"Allgemeine Informationen"
"Global visits";"Globale Besuche"
"Google Play Icon";Google-Play-Symbol
"Google's Information";"Googles Informationen"
"Health & Fitness";"Gesundheits- & -Eignung"
"Here is our latest creation. What do you think?";"Hier ist unsere neueste Kreation. Was denken Sie?"
"Homepage preview";"Homepage Vorschau"
"I don't have a Google developer account and I want to create one";"Ich habe ein Google-Entwickler-Konto und ich erstellen möchten"
"I don't have an Apple developer account and I want to create one";"Ich habe einen Apple-Entwickler-Account und ich erstellen möchten"
"I have an Apple developer account";"Ich habe einen Apple Developer account"
"I have an Google developer account";"Ich habe ein Google-Entwickler-Konto"
"I let you publish my application under your Apple developer account";"Ich lasse dich meine Anwendung unter Ihrem Apple-Entwickler-Account veröffentlichen"
"I let you publish my application under your Google developer account";"Ich lasse dich meine Anwendung unter Ihrem Google-Entwickler-Account veröffentlichen"
Icons;Symbole
Id;ID
"If you validate, your app's colors and background image will be replaced";"Wenn Sie bestätigen, werden die Farben Ihrer App und Hintergrundbild ersetzt werden"
Information;Informationen
"Installed application";"Installierte Apps"
"Key Password";"Kennwort für Schlüssel"
Keywords;Schlüsselwörter
"Last name:";Nachname:
"Library icons";Bibliothek-Symbole
Lifestyle;Lebensstil
"List of my applications";"Liste meiner Anwendungen"
"List of your applications";"Liste Ihrer Anwendungen"
Loading;Laden
"Lock the entire application";"Die gesamte Anwendung zu sperren"
"Love it <3";"Ich liebe es <3"
Main;Hauptkategorie
"Manage icons";"Symbole verwalten"
"Manage your app's features";"Features der App verwalten "
"Marc A.";"Marc A."
Media;Medien
Medical;Medizinische
"Missing Information";"Fehlende Informationen"
"Mobile Source Codes";"Mobile Source-Codes"
"Mobile source codes";"Mobile-Source-Codes "
"Mobile website information";"Mobile-Website Informationen"
"More infos";"mehr Infos"
"My QRCode";"Mein QRCode"
"My application in figures";"Meine Anwendungen ein paar Zahlen"
Navigation;Navigation
News;News
"One free coffee";"Ein kostenloser Kaffee"
"Or go on your store<br />and look for ""Apps Company Previewer""";"Oder gehen Sie auf Ihren Shop < Br / > und suchen Sie nach ""Apps-Firma-Vorschau"""
"Page name:";Seitenname:
"Percentage of returning customers";"Prozentualer Anteil der wiederkehrenden Kunden"
"Photo & Video";"Foto- & -Video"
"Please enter a correct URL for the %s store";"Bitte geben Sie eine korrekte URL für den %s-Speicher"
"Please enter a subdomain.";"Bitte geben Sie eine Subdomain ein."
"Please enter a valid URL";"Bitte geben Sie eine gültige URL"
"Please enter a valid address";"Bitte geben Sie eine gültige Adresse ein"
"Please enter a valid mobile website address.";"Bitte geben Sie eine gültige mobil Website-Adresse ein."
"Please log in.";"Bitte melden Sie sich an"
Preview;Vorschau
Productivity;Produktivität
Promote;fördern
"Promote your app!";"Werben Sie für Ihre App!"
Publication;Veröffentlichung
"Publish the application";"Veröffentlichen Sie die Anwendung"
"Publish under our account";"Veröffentlicht unter unserem Konto"
"Publish your app";"Veröffentlichen Sie Ihre App"
"Ready ? Publish my app!";"Sind Sie bereit? Veröffentlichen Sie meine app!"
"Recommanded size:";"Empfohlenen Größe:"
Reference;Referenz
"Remove this page from this folder?";"Entfernen Sie diese Seite, aus diesem Ordner?"
"Scan this QR Code";"Scannen Sie diesen QR-Code"
"Scan this QR Code:";"Scannen Sie diesen QR-Code:"
"Secondary category";"Sekundäre Kategorie"
"Secondary category<br />(Optional)";"Zweitkategorie < Br />(Optional)"
"Send here your iOS certificate to enable the push notifications for this application.";"Senden Sie hier Ihre iOS-Zertifikat um die Push-Benachrichtigungen für diese Anwendung zu ermöglichen."
"Send you .pem certificate";"Senden Sie .pem-Zertifikat"
"Show the applications waiting for publication only.";"Zeigen Sie die Anwendungen, die Veröffentlichung nur warten."
"Social Networking";Social-Networking
Sports;Sport
"Startup image";Startbild
Status;Status
"Store Password";"Kennwort speichern"
"Store URL";Shop-URL
"Stores Info";Shops-Info
"The  homepage image";"Die Bild Homepage"
"The Bundle Id is required";"Das Bündel Id ist erforderlich"
"The QR Code is not available at this moment";"Der QR-Code ist im Moment nicht verfügbar"
"The application has been successfully saved";"Die Anwendung wurde erfolgreich gespeichert"
"The application name";"Der Name der Anwendung"
"The application's name cannot start with a number";"Den Namen der Anwendung darf nicht mit einer Zahl beginnen."
"The description";"Die Beschreibung"
"The description must be at least 200 characters";"Die Beschreibung muss mindestens 200 Zeichen lang sein."
"The desktop icon";"Das Desktop-Symbol"
"The entered bundle id is incorrect, it should be like: com.siberiancms.app";"Com.siberiancms.app: Der eingegebene Bundle-ID nicht korrekt ist, sollte es so sein,"
"The field is required";"Das Feld muss ausgefüllt werden"
"The file has been successfully uploaded";"Die Datei wurde erfolgreich hochgeladen"
"The following information are needed to download the source codes:<br />";"Die folgende Informationen sind erforderlich, um die Quelltexte herunterladen: < Br / >"
"The homepage image";"Das Homepage-Bild"
"The key cannot be empty.";"Der Schlüssel darf nicht leer sein."
"The key is already used by another application.";"Der Schlüssel ist bereits von einer anderen Anwendung verwendet."
"The keywords";"Die Schlüsselwörter"
"The main category";"Die Hauptkategorie"
"The startup image";"Das Startbild"
"This application does not exist";"Diese Anwendung ist nicht vorhanden."
"This application is visible on the front";"Diese Anwendung ist sichtbar auf der Vorderseite"
"This key is already used by system features.";"Dieser Schlüssel wird bereits von Systemfunktionen verwendet."
"This option enables you to set the currency used in your app";"Diese Option ermöglicht Ihnen, die in Ihrer Anwendung verwendete Währung einzustellen."
"This page will be displayed to mobile users to enable them to login and manage their account. It is automatically added when you use features which need user login.";"Diese Seite wird mobilen Nutzern angezeigt um sich anzumelden und Ihr Konto zu verwalten. "
"To be able to download source codes, please provide the following information:<br />";"Um Quellcode herunterladen zu können, geben Sie bitte die folgenden Informationen: <br /> "
Travel;Reisen
URL;URL
"URL Key";URL-Schlüssel
"Use into all of your application's pages";"Verwenden Sie in allen Seiten Ihrer Anwendung"
"Used points";"Gebrauchte Punkte"
"User Information";Benutzerinformationen
Utilities;Dienstprogramme
Version;Version
Weather;Wetter
"You already have sent a certificate.";"Sie haben bereits ein Zertifikat gesendet."
"You can download your QRCode by";"Sie können Ihren QRCode Downloaden bei"
"You can download your QRCode by <a class=""f-bold"" href=""%s"">clicking here</a>";"Sie können Ihre QRCode herunterladen, indem <a class=""f-bold"" href=""%s""> Sie hier klicken</a>"
"You can't use this domain.";"Diese Domäne kann nicht verwendet werden."
"You don't have any applications yet";"Sie noch alle Anwendungen nicht"
"You have already sent a certificate";"Sie haben bereits ein Zertifikat gesendet."
"You have sent a certificate.";"Sie haben ein Zertifikat gesendet."
"You have to create a Google account before publishing your application. <a href=""https://play.google.com/apps/publish/signup"" target=""_blank"">Click here to create one.</a>";"Du musst ein Google-Konto zu erstellen, bevor Sie veröffentlichen Ihre Anwendung. <a href=""https://play.google.com/apps/publish/signup"" target=""_blank""> Klicken Sie hier, um eine zu erstellen.</a>"
"You have to create an Apple account before publishing your application. <a href=""https://developer.apple.com/register/index.action"" target=""_blank"">Click here to create one.</a>";"Du musst einen Apple-Account vor dem Veröffentlichen der Anwendung erstellen. <a href=""https://developer.apple.com/register/index.action"" target=""_blank""> Klicken Sie hier, um eine zu erstellen.</a>"
"You haven't chosen any template yet";"Sie haben noch keine Vorlage gewählt"
"You may not delete a library icon";"Sie können kein Bibliothekssymbol löschen."
"You must have published your application to access this feature";"Sie müssen Ihre Anwendung vorher veröffentlichen, um diese Funktion zu nutzen"
"Your CNAME is properly set";"Ihre CNAME ist korrekt eingestellt."
"Your application in few numbers";"Ihre Anwendung in ein paar Zahlen"
"Your best customers";"Ihre besten Kunden"
"Your customers in figures";"Ihre Kunden in Zahlen"
"Your domain key ""%s"" is not valid.";"Ihre Domain-Schlüssel ""%s"" ist nicht gültig."
"Your mobile address should not contain special characters";"Ihre Mobil Adresse sollte keine Sonderzeichen enthalten."
"Your pages";"Ihre Seiten"
"clicking here";"Klicken Sie hier"
"iOS Certificate";"iOS Zertifikat"
"iPad Retina:";"iPad Retina:"
"iPhone 5 / 5S:";"iPhone 5 / 5 s:"
"iPhone 6 Plus:";"iPhone 6 Plus:"
"iPhone 6:";"iPhone 6:"
"iPhone Version";"iPhone Version "
icon;Symbol
logo;Logo
times;Zeiten
"to add a subfolder.";"Einen Unterordner hinzuzufügen."
