"Please enter a valid URL";"请输入有效的URL"
"Please enter a valid address";"请输入一个有效的地址"
"Please enter a valid mobile website address.";"请输入有效的移动网站。"
"Preview";"预览"
"Promote";"促进"
"Publication";"发布"
"Publish the application";"发布应用程序"
"Publish under our account";"张贴在我们自己"
"Ready ? Publish my app!";"准备好了吗？发表我的应用程序！"
"Recommanded size:";"推荐大小："
"Remove this page from this folder?";"从这个文件夹中删除此页面？"
"Scan this QR Code:";"扫描这个QR代码："
"Scan this QR Code:";"扫描这个QR代码："
"Secondary category";"子类别"
"Secondary category<br />(Optional)";"二级类别<br />（可选）"
"Send here your iOS certificate to enable the push notifications for this application.";"发送您的证书的iOS在这里，使这个应用程序推送通知。"
"Send you .pem certificate";"送你的.pem证书"
"Show the applications waiting for publication only.";"显示应用程序，只希望出版。"
"Startup image";"开机画面"
"Status";"状态"
"Store Password";"存储密码"
"Store URL";"商店网址"
"Stores Info";"购物信息"
"To be able to download source codes, please provide the following information:<br />";"下载源代码，请按照下列指示：<br />"
"The application's name cannot start with a number";"该应用程序的名称不能以数字开头"
"The Bundle Id is required";"包ID所需"
"The QR Code is not available at this moment";"QR码是在这个时候不可用"
"The application has been successfully saved";"该应用程序已成功保存"
"The application name";"该应用程序的名称"
"The description";"说明"
"The description must be at least 200 characters";"说明必须至少有200个字符"
"The desktop icon";"桌面图标"
"The entered bundle id is incorrect, it should be like: com.siberiancms.app";"进入包ID是不正确，应该是这样的： com.tuappmaker.app"
"The field is required";"它要求该字段"
"The file has been successfully uploaded";"该文件已成功上传"
"The following information are needed to download the source codes:<br />";"以下信息需要下载的源代码：<br />"
"The homepage image";"主页的图像"
"The key cannot be empty.";"关键不能为空。"
"The key is already used by another application.";"功能键已经由另一个应用程序。"
"The keywords";"关键字"
"The main category";"主要类别"
"The startup image";"开机画面"
"This application does not exist";"本申请中不存在"
"This application is visible on the front";"本申请是在前面可见"
"This option enables you to set the currency used in your app";"此选项允许您设置应用程序中使用的货币"
"This page will be displayed to mobile users to enable them to login and manage their account. It is automatically added when you use features which need user login.";"该页面显示移动用户，使他们能够访问和管理自己的帐户。当你使用需要用户登录功能，它会自动添加。"
"URL";"URL"
"URL Key";"关键的URL"
"Use into all of your application's pages";"使用应用程序的所有网页上"
"Used points";"二手点"
"User Information";"用户信息"
"Version";"版本"
"You already have sent a certificate.";"您已发送的证书。"
"You can download your QRCode by";"您也可以下载QRCode的："
"You don't have any applications yet";"你有没有应用程序还"
"You have already sent a certificate";"您已发送证书"
"You have sent a certificate.";"您发送了证书。"
"You haven't chosen any template yet";"它尚未选择一个模板"
"You may not delete a library icon";"你无法删除的图标库"
"You must have published your application to access this feature";"你应该已经张贴你的要求来访问此功能"
"Your CNAME is properly set";"您的CNAME配置是否正确"
"Your best customers";"你最好的客户"
"Your customers in figures";"其客户数据"
"Your mobile address should not contain special characters";"您的手机不应该包含特殊字符"
"Your pages";"其网页"
"iOS Certificate";"证书的iOS"
"iPad Retina:";"iPad的视网膜："
"iPhone 5 / 5S:";"iPhone 5 / 5S ："
"iPhone 6 Plus:";"iPhone 6加："
"iPhone 6:";"iPhone 6 ："
"iPhone Version";"IPhone版本"
"icon";"图标"
"logo";"徽标"
"times";"时"
