"Send you .pem certificate";"Zaslat .pem certifikát"
"Show the applications waiting for publication only.";"Zobrazit pouze aplikace čekající na schválení"
"Social Networking";"Sociální sítě"
Sports;Sport
"Startup image";"Úvodní obrázek (Splashscreen)"
Status;Status
"Store Password";"Store Password"
"Store URL";"Store URL"
"Stores Info";"Stores Info"
"The Bundle Id is required";"Je požadován Bundle Id"
"The QR Code is not available at this moment";"QR kód není v tuto chvíli k dispozici"
"The application has been successfully saved";"Aplikace byla úspěšně uložena"
"The application name";"Název aplikace"
"The application's name cannot start with a number";"Název aplikace se nesmí začínat číslem"
"The description";"Popis aplikace"
"The description must be at least 200 characters";"Popis musí být alespoň 200 znaků"
"The desktop icon";"Ikona aplikace"
"The entered bundle id is incorrect, it should be like: com.siberiancms.app";"Zadaný bundle_ID není správný, měl by mít formát podobný tomuto: cz.apptime.app"
"The field is required";"Povinné pole"
"The file has been successfully uploaded";"Soubor byl úspěšně nahrán"
"The following information are needed to download the source codes:<br />";"Následující informace jsou potřebné ke stažení zdrojových kódů: <br/>"
"The homepage image";"Obrázek na Hlavní stránku"
"The key cannot be empty.";"Klíč nemůže zůstat prázdný."
"The key is already used by another application.";"Klíč je již používán jinou aplikací."
"The keywords";"Klíčová slova"
"The main category";"Hlavní kategorie"
"The startup image";"Úvodní obrázek (Splashscreen)"
"This application does not exist";"Tato aplikace neexistuje"
"This application is visible on the front";"Tato aplikace je vidět v administraci"
"This key is already used by system features.";"Tento klíč je jíž používán systémovými funkcemi"
"This option enables you to set the currency used in your app";"Tato volba umožňuje nastavit měnu používanou ve Vaší aplikaci"
"This page will be displayed to mobile users to enable them to login and manage their account. It is automatically added when you use features which need user login.";"Tato stránka se zobrazí uživatelům, aby se mohli přihlásit a spravovat svůj účet. Tato stránka je automaticky přidaná při použití určitých funkcí, které vyžadují přihlášení uživatele."
"To be able to download source codes, please provide the following information:<br />";"Aby bylo možné stáhnout zdrojové kódy, uveďte prosím následující údaje: <br/>"
Travel;Cestování
URL;URL
"URL Key";"URL Key"
"Use into all of your application's pages";"Použít pro všechny stránky aplikace - (pozor aby byl poté čitelný text!)"
"Used points";"Použité body"
"User Information";"Informace o uživateli"
Utilities;Doplňky
Version;Verze
Weather;Počasí
"You already have sent a certificate.";"Certifikát jste již odeslali"
"You can download your QRCode by <a class=""f-bold"" href=""%s"">clicking here</a>";"Svůj QR kód si můžete stáhnout<a class=""f-bold"" href=""%s""> kliknutím ZDE</a>"
"You can't use this domain.";"Tato doména nelze použít"
"You don't have any applications yet";"Zatím nemáte žádné aplikace"
"You have already sent a certificate";"Certifikát jste již odeslali"
"You have sent a certificate.";"Odeslali jste certifikát"
"You have to create a Google account before publishing your application. <a href=""https://play.google.com/apps/publish/signup"" target=""_blank"">Click here to create one.</a>";"Před publikováním aplikace si musíte vytvořit Google developerský účet. <a href=""https://play.google.com/apps/publish/signup"" target=""_blank"">Pro vytvoření klikněte zde</a>"
"You have to create an Apple account before publishing your application. <a href=""https://developer.apple.com/register/index.action"" target=""_blank"">Click here to create one.</a>";"Před publikováním aplikace si musíte vytvořit Apple developerský účet. <a href=""https://developer.apple.com/register/index.action"" target=""_blank"">Pro vytvoření klikněte zde</a>"
"You haven't chosen any template yet";"Nevybrali jste žádný vzor"
"You may not delete a library icon";"Neměli byste mazat ikonu knihovny"
"You must have published your application to access this feature";"Pro přístup k této funkci musí být Vaše aplikace zverějněná v obchodu a aplikacemi (Google Play, iTunes store)"
"Your CNAME is properly set";"Váš CNAME je správně nastaven"
"Your best customers";"Vaši nejlepší zákazníci"
"Your customers in figures";"Vaši uživatelé v číslech"
"Your domain key ""%s"" is not valid.";"Váš domain key ""%s"" není platný"
"Your mobile address should not contain special characters";"Vaše mobilní adresa nesmí obsahovat speciální znaky"
"Your pages";"Vaše vybrané stránky (moduly)"
"iOS Certificate";"iOS Certifikát"
"iPad Retina:";"iPad Retina:"
"iPhone 5 / 5S:";"iPhone 5 / 5S:"
"iPhone 6 Plus:";"iPhone 6 Plus:"
"iPhone 6:";"iPhone 6:"
"iPhone Version";"iPhone verze"
icon;ikona
logo;logo
times;krát
"﻿1. Download the app previewer:";"1. Stáhněte si testovací prohlížeč:"
