"Remove this page from this folder?";"Bu sayfa bu dosyadan kaldırsın mı?"
"Scan this QR Code";"QR Kodu tara"
"Scan this QR Code:";"QR Kodu tara:"
"Secondary category";"İkincil Kategori"
"Secondary category<br />(Optional)";"İkincil Kategori</br>(Zorunlu değil)"
"Send here your iOS certificate to enable the push notifications for this application.";"Bu uygulama için push bildirimlerini etkinleştirmek için buradan iOS sertifikası gönder."
"Send you .pem certificate";".pem sertifikayı gönder"
"Show the applications waiting for publication only.";"Sadece yayın için bekleyen uygulamaları göster."
"Social Networking";"Sosyal Ağ"
Sports;Sporlar
"Startup image";"Başlangıç görüntüsü"
Status;Statü
"Store Password";"Mağza Şifresi"
"Store URL";"Mağza URL si"
"Stores Info";"Mağza bilgisi"
"The Bundle Id is required";"Paket Id gerekli"
"The QR Code is not available at this moment";"QR Kodu şu an için uygun değil"
"The application has been successfully saved";"Uygulama başarıyla kaydedildi"
"The application name";"Uygulama adı"
"The application's name cannot start with a number";"Uygulama adı numara ile başlayamaz"
"The description";Açıklama
"The description must be at least 200 characters";"Açıklama en az 200 karekter içermeli"
"The desktop icon";"Desktop ikonu"
"The entered bundle id is incorrect, it should be like: com.siberiancms.app";"Girilen paket kimliği yanlış, com.turkapp.appo gibi olmalı"
"The field is required";"Bu alan zorunlu"
"The file has been successfully uploaded";"Dosya başarıyla yüklendi"
"The following information are needed to download the source codes:<br />";"Aşağıdaki bilgiler kaynak kodlarını indirmek için gereklidir: <br />"
"The homepage image";"Ana sayfa resmi"
"The key cannot be empty.";"Anahtar boş birakılamaz"
"The key is already used by another application.";"Anahtar başka bir uygulama için kullanılmıştır"
"The keywords";"Anahtar Kelimeler"
"The main category";"Ana kategori"
"The startup image";"Başlangıç resmi"
"This application does not exist";"Bu uygulama mevcut değil"
"This application is visible on the front";"Bu uygulama görülür durumda"
"This key is already used by system features.";"Bu anahtar zaten sistem özellikleri tarafından kullanılıyor."
"This option enables you to set the currency used in your app";"Bu seçenek uygulamada kullanılan para birimini ayarlamanızı sağlar"
"This page will be displayed to mobile users to enable them to login and manage their account. It is automatically added when you use features which need user login.";"Bu sayfa mobil kullanıcıların hesaplarına girmek ve yönetmek için gösterilecektir.Kullanıcı girişi gerekli özellikleri kullandığınızda otomotik olarak eklenir."
"To be able to download source codes, please provide the following information:<br />";"Kaynak kodları indirmenin mümkün olabilmesi için, aşağıdaki bilgileri veriniz: <br />"
Travel;Seyahat
URL;URL
"URL Key";"URL Anahtarı"
"Use into all of your application's pages";"Uygulamanızın tüm sayfaları içine kullanın"
"Used points";"Kullanımış puanlar"
"User Information";"Kullanıcı bilgisi"
Utilities;Hizmetler
Version;Versiyon
Weather;Hava
"You already have sent a certificate.";"Sertifikayı gönderdiniz."
"You can download your QRCode by <a class=""f-bold"" href=""%s"">clicking here</a>";"QR kodunuzu <a class=""f-bold"" href=""%s"">yükleyebilirsiniz.</a>"
"You can't use this domain.";"Bu domain i kullanamazsınız."
"You don't have any applications yet";"Hiç uygulamanız yok"
"You have already sent a certificate";"Sertifikayı gönderdiniz."
"You have sent a certificate.";"Bir sertifika yolladınız."
"You have to create a Google account before publishing your application. <a href=""https://play.google.com/apps/publish/signup"" target=""_blank"">Click here to create one.</a>";"Başvurunuzu yayınlamadan önce bir Google hesabı oluşturmanız gerekir. <a href=""https://play.google.com/apps/publish/signup"" target=""_blank""> oluşturmak için burayı tıklayın. </a>"
"You have to create an Apple account before publishing your application. <a href=""https://developer.apple.com/register/index.action"" target=""_blank"">Click here to create one.</a>";"Başvurunuzu yayınlamadan önce bir Apple hesabı oluşturmanız gerekir. <a href=""https://developer.apple.com/register/index.action"" target=""_blank""> oluşturmak için burayı tıklayın. </a>"
"You haven't chosen any template yet";"Henüz bir tema seçmediniz"
"You may not delete a library icon";"Kütüphane ikonu silinemez"
"You must have published your application to access this feature";"Bu özelliğe erişmek için başvurunuz yayınlanmış olmalı"
"Your CNAME is properly set";"CNAME doğru ayarlanmamış"
"Your best customers";"En iyi müşterileriniz"
"Your customers in figures";"Rakamlarla müşterileriniz"
"Your domain key ""%s"" is not valid.";"Domain anahtarınız  ""%s"" geçerli değil."
"Your mobile address should not contain special characters";"Mobil adresiniz özel karakterler içermemelidir"
"Your pages";Sayfalarınız
"iOS Certificate";"iOS sertifikası"
"iPad Retina:";"iPad Retina:"
"iPhone 5 / 5S:";"iPhone 5 / 5S:"
"iPhone 6 Plus:";"iPhone 6 Plus:"
"iPhone 6:";"iPhone 6:"
"iPhone Version";"iPhone Versiyonu"
icon;ikon
logo;logo
times;kez
